Idalumno,Cod.Car.Sec,Anho,Ciclo,1P,Abandono,Recursante,Cant_Carreras,Cant_Materias,Regular,DiferenciaSemestres,Firma
3702,CIV-PLS13 ,2022,2,6,1,0,1,5,0,1,0
3703,CIV-PLS13 ,2018,1,10,0,1,2,6,1,0,0
3703,CIV-PLS13 ,2019,1,13,0,1,1,4,0,2,1
3703,CIV-PLS13 ,2018,2,7,0,1,2,5,0,1,1
3705,IND-PLS13 ,2021,1,5,1,1,1,7,0,1,1
3705,IND-PLS13 ,2021,2,9,1,1,1,7,0,2,1
3708,IND-PLS13 ,2021,1,11,0,0,1,8,0,5,1
3709,CIV-PLS13 ,2022,2,9,0,0,1,6,0,3,0
3714,CIV-PLS13 ,2022,1,19,0,1,1,8,0,2,1
3714,CIV-PLS13 ,2021,2,13,0,1,1,4,1,0,1
3719,CIV-PLS13 ,2019,1,12,0,1,1,6,0,2,0
3719,CIV-PLS13 ,2019,2,8,0,1,1,6,0,1,1
3725,CIV-PLS13 ,2019,2,9,0,1,1,5,0,2,1
3725,CIV-PLS13 ,2019,1,10,0,1,1,5,0,1,0
3731,CIV-PLS13 ,2022,2,8,0,0,1,6,0,1,0
3734,CIV-PLS13 ,2022,2,13,0,0,1,7,0,3,0
3738,MEC-PLS13 ,2022,1,0,1,1,1,3,0,1,0
3738,MEC-PLS13 ,2022,2,8,0,1,1,3,0,1,0
3739,CIV-PLS13 ,2021,1,7,0,1,1,6,0,1,1
3739,CIV-PLS13 ,2021,2,6,1,1,1,8,0,2,1
3741,ELE-PLS13 ,2017,1,13,0,1,1,5,1,0,1
3741,ELE-PLS13 ,2018,1,0,1,1,1,6,0,2,1
3741,ELE-PLS13 ,2018,2,15,0,1,1,5,0,3,1
3742,ELE-PLS13 ,2022,2,5,1,0,1,5,0,3,0
3744,ELE-PLS13 ,2021,2,0,1,0,2,8,0,2,0
3745,ELE-PLS13 ,2021,1,14,0,1,1,5,0,1,1
3745,ELE-PLS13 ,2021,2,22,0,1,1,8,0,2,1
3751,CIV-PLS13 ,2019,2,0,1,1,1,6,0,3,0
3751,CIV-PLS13 ,2021,1,1,1,1,1,4,0,2,0
3751,CIV-PLS13 ,2021,2,0,1,1,1,5,0,3,0
3751,IND-PLS13 ,2022,1,0,1,1,1,5,0,2,0
3751,IND-PLS13 ,2022,2,0,1,1,1,5,0,1,0
3752,CIV-PLS13 ,2022,2,14,0,0,1,5,1,0,1
3753,MEC-PLS13 ,2019,1,13,1,1,1,6,0,1,0
3753,MEC-PLS13 ,2018,1,0,1,1,1,6,0,1,0
3753,MEC-PLS13 ,2019,2,0,1,1,1,8,0,1,0
3753,MEC-PLS13 ,2021,1,7,0,1,1,7,0,1,1
3753,MEC-PLS13 ,2021,2,17,0,1,1,7,0,2,1
3753,MEC-PLS13 ,2022,1,12,0,1,1,5,0,3,1
3757,CIV-PLS13 ,2016,1,11,0,0,1,4,1,0,1
3758,ELE-PLS13 ,2017,1,3,0,1,1,6,0,2,0
3758,ELE-PLS13 ,2018,1,10,0,1,1,4,0,2,1
3762,IND-PLS13 ,2021,2,16,0,0,1,5,0,1,1
3765,ELE-PLS13 ,2021,1,7,0,1,1,6,0,1,0
3765,ELE-PLS13 ,2021,2,12,0,1,1,7,0,2,0
3765,ELE-PLS13 ,2022,1,6,0,1,2,6,0,3,0
3765,ELE-PLS13 ,2022,2,11,0,1,2,5,0,2,0
3768,CIV-PLS13 ,2018,2,5,0,1,1,5,0,1,0
3768,CIV-PLS13 ,2019,1,7,0,1,1,5,1,0,0
3768,CIV-PLS13 ,2019,2,10,0,1,1,5,1,0,0
3768,CIV-PLS13 ,2021,1,3,0,1,1,4,0,1,1
3768,CIV-PLS13 ,2021,2,14,0,1,1,8,0,2,1
3768,CIV-PLS13 ,2022,1,15,0,1,1,5,0,2,1
3768,CIV-PLS13 ,2022,2,10,0,1,1,6,0,3,0
3772,ELE-PLS13 ,2018,1,6,1,1,1,6,0,1,0
3772,ELE-PLS13 ,2019,1,8,1,1,1,5,1,0,0
3772,ELE-PLS13 ,2019,2,5,1,1,1,6,0,1,0
3773,CIV-PLS13 ,2018,1,13,0,0,1,5,1,0,1
3774,ELE-PLS13 ,2022,1,8,1,1,1,4,0,2,0
3774,ELE-PLS13 ,2022,2,5,0,1,1,4,0,1,0
3776,ELE-PLS13 ,2019,1,21,0,0,1,5,1,0,1
3778,CIV-PLS13 ,2021,1,4,1,1,1,7,0,1,0
3778,CIV-PLS13 ,2021,2,0,1,1,1,5,0,2,0
3778,CIV-PLS13 ,2022,1,0,1,1,1,4,0,3,0
3778,CIV-PLS13 ,2022,2,7,1,1,1,3,0,3,0
3781,CIV-PLS13 ,2022,1,6,1,1,1,5,0,3,0
3781,CIV-PLS13 ,2022,2,15,0,1,1,6,0,2,1
3785,CIV-PLS13 ,2021,2,7,1,1,1,5,0,1,0
3785,CIV-PLS13 ,2022,1,6,1,1,1,5,0,3,0
3785,CIV-PLS13 ,2022,2,13,0,1,1,3,0,2,1
3786,ELE-PLS13 ,2017,1,15,0,1,1,6,0,2,1
3786,ELE-PLS13 ,2018,1,15,0,1,1,7,0,2,1
3789,ELE-PLS13 ,2016,1,15,0,0,1,5,0,2,1
3790,ELE-PLS13 ,2017,1,10,0,0,1,5,1,0,1
3791,ELE-PLS13 ,2021,1,1,1,1,2,8,0,1,0
3791,ELE-PLS13 ,2021,2,0,1,1,3,8,0,2,0
3791,ELE-PLS13 ,2022,2,0,1,1,2,8,0,4,0
3793,ELE-PLS13 ,2016,1,17,0,0,1,6,0,2,1
3795,ELE-PLS13 ,2021,2,11,0,1,2,4,0,1,0
3795,ELE-PLS13 ,2022,1,9,1,1,1,5,0,3,0
3795,ELE-PLS13 ,2022,2,14,0,1,1,4,0,3,1
3797,ELE-PLS13 ,2018,1,5,0,0,1,3,1,0,1
3799,CIV-PLS13 ,2022,2,6,0,0,1,6,0,4,0
3807,MEC-PLS09 ,2016,1,7,0,1,1,6,0,2,0
3807,MEC-PLS09 ,2017,1,13,0,1,1,9,0,4,1
3811,ELE-PLS13 ,2019,1,9,0,1,1,5,0,1,0
3811,ELE-PLS13 ,2019,2,12,0,1,1,8,0,2,1
3813,CIV-PLS13 ,2018,1,3,1,1,1,7,0,1,0
3813,CIV-PLS13 ,2019,1,7,0,1,1,4,0,2,0
3813,CIV-PLS13 ,2018,2,6,1,1,1,4,0,1,0
3813,CIV-PLS13 ,2019,2,5,0,1,1,3,0,3,0
3813,CIV-PLS13 ,2021,1,8,0,1,1,2,0,3,1
3814,CIV-PLS13 ,2021,1,3,0,0,1,6,0,4,1
3817,ELE-PLS13 ,2018,2,11,0,1,1,7,0,2,0
3817,CIV-PLS13 ,2019,2,9,0,1,2,8,0,2,1
3817,CIV-PLS13 ,2021,1,7,0,1,2,8,0,4,1
3817,ELE-PLS13 ,2018,1,3,0,1,1,6,0,1,0
3817,ELE-PLS13 ,2019,1,8,0,1,2,5,0,1,0
3817,CIV-PLS13 ,2021,2,17,0,1,2,8,0,2,1
3820,CIV-PLS13 ,2016,1,17,0,0,1,5,1,0,1
3823,CIV-PLS13 ,2022,2,12,0,0,2,5,0,1,0
3824,ELE-PLS13 ,2022,2,4,0,0,1,5,0,2,0
3825,ELE-PLS13 ,2016,1,11,0,1,1,3,0,2,1
3825,ELE-PLS13 ,2017,1,16,0,1,1,5,0,2,1
3826,MEC-PLS13 ,2022,2,10,0,0,1,5,1,0,0
3828,ELE-PLS13 ,2016,1,13,0,0,1,5,1,0,1
3829,CIV-PLS13 ,2021,2,10,0,0,1,5,0,1,1
3831,CIV-PLS13 ,2022,2,1,1,0,1,7,0,3,0
3834,ELE-PLS13 ,2022,2,8,0,0,1,5,1,0,0
3835,CIV-PLS13 ,2021,1,9,1,1,1,5,1,0,0
3835,CIV-PLS13 ,2021,2,9,0,1,1,5,1,0,0
3835,CIV-PLS13 ,2022,1,13,0,1,1,5,0,1,1
3836,CIV-PLS13 ,2021,2,18,0,0,1,5,1,0,1
3837,MEC-PLS13 ,2018,1,7,0,1,1,4,0,2,0
3837,ELE-PLS13 ,2018,2,14,0,1,1,4,0,1,1
3841,CIV-PLS13 ,2022,2,13,0,0,1,5,1,0,1
3845,CIV-PLS13 ,2021,1,5,0,1,1,5,1,0,0
3845,CIV-PLS13 ,2021,2,9,0,1,1,5,0,1,1
3846,ELE-PLS13 ,2022,2,5,0,0,1,4,0,2,0
3852,CIV-PLS13 ,2018,2,4,0,1,3,6,0,2,0
3852,CIV-PLS13 ,2019,2,8,0,1,1,8,0,2,1
3852,CIV-PLS13 ,2021,1,10,0,1,2,7,0,1,1
3852,CIV-PLS13 ,2019,1,13,0,1,1,5,0,1,1
3853,ELE-PLS13 ,2021,2,10,0,1,2,8,0,3,0
3853,ELE-PLS13 ,2022,1,11,1,1,1,7,0,2,0
3857,CIV-PLS13 ,2021,1,0,1,1,1,6,0,1,0
3857,CIV-PLS13 ,2021,2,2,1,1,1,5,1,0,0
3857,CIV-PLS13 ,2022,1,0,1,1,1,7,0,1,0
3857,CIV-PLS13 ,2022,2,4,1,1,1,5,1,0,0
3858,MEC-PLS13 ,2022,2,8,0,0,1,5,0,3,0
3860,CIV-PLS13 ,2022,1,0,1,0,3,7,0,5,0
3861,CIV-PLS13 ,2017,1,0,1,1,1,5,1,0,0
3861,CIV-PLS13 ,2018,1,12,0,1,1,5,0,2,1
3861,CIV-PLS13 ,2018,2,13,0,1,1,5,0,1,1
3863,ELE-PLS13 ,2016,1,17,0,0,1,5,1,0,1
3865,CIV-PLS13 ,2022,2,13,0,1,1,6,0,3,1
3865,CIV-PLS13 ,2021,2,2,0,1,1,7,0,2,0
3865,CIV-PLS13 ,2022,1,11,0,1,1,7,0,3,0
3874,CIV-PLS13 ,2022,2,6,1,0,2,5,0,1,0
3876,CIV-PLS13 ,2022,1,15,0,1,2,7,0,1,0
3876,CIV-PLS13 ,2022,2,14,0,1,2,6,0,2,1
3879,CIV-PLS13 ,2022,2,7,0,0,1,7,0,2,0
3884,CIV-PLS13 ,2016,1,15,0,1,1,5,1,0,1
3884,CIV-PLS13 ,2017,1,10,0,1,1,5,0,2,1
3889,CIV-PLS13 ,2021,1,5,0,1,1,7,0,1,1
3889,CIV-PLS13 ,2021,2,20,0,1,1,4,0,1,1
3889,CIV-PLS13 ,2022,1,15,0,1,1,4,0,1,1
3891,ELE-PLS13 ,2017,1,19,0,0,1,5,1,0,1
3892,CIV-PLS13 ,2016,1,17,0,0,1,5,0,2,1
3893,CIV-PLS13 ,2022,2,7,1,0,1,6,0,3,0
3894,ELE-PLS13 ,2022,2,10,0,0,1,4,0,1,0
3896,MEC-PLS13 ,2018,1,8,0,0,2,3,1,0,0
3899,CIV-PLS13 ,2018,1,11,0,0,1,5,1,0,1
3901,CIV-PLS13 ,2018,1,8,0,1,1,6,0,1,0
3901,CIV-PLS13 ,2018,2,14,0,1,1,4,0,1,1
3904,CIV-PLS13 ,2021,1,8,1,0,1,6,0,1,1
3905,ELE-PLS13 ,2017,1,17,0,1,1,4,0,2,1
3905,ELE-PLS13 ,2018,1,14,0,1,1,5,0,2,1
3907,ELE-PLS13 ,2017,1,21,0,0,1,5,0,2,1
3908,ELE-PLS13 ,2018,1,14,0,0,1,5,1,0,1
3909,CIV-PLS13 ,2021,1,5,0,0,1,6,0,1,1
3913,ELE-PLS13 ,2019,1,15,0,0,1,5,1,0,1
3915,ELE-PLS13 ,2022,2,2,1,0,1,6,0,3,0
3917,ELE-PLS13 ,2019,2,12,1,0,1,5,0,1,0
3919,CIV-PLS13 ,2019,1,10,0,1,1,5,0,1,0
3919,CIV-PLS13 ,2019,2,10,0,1,1,6,0,1,1
3921,ELE-PLS13 ,2022,2,9,0,0,1,5,0,3,0
3922,ELE-PLS13 ,2022,2,12,0,0,1,6,0,1,1
3925,CIV-PLS13 ,2022,2,5,1,0,1,6,0,2,0
3927,ELE-PLS13 ,2021,2,0,1,1,1,5,0,1,0
3927,ELE-PLS13 ,2022,2,7,0,1,1,4,0,1,0
3928,ELE-PLS13 ,2019,1,14,0,1,1,4,0,2,0
3928,ELE-PLS13 ,2019,2,11,0,1,1,4,0,1,1
3931,ELE-PLS13 ,2021,1,5,0,1,1,4,0,3,1
3931,ELE-PLS13 ,2021,2,12,0,1,1,4,0,1,1
3933,CIV-PLS13 ,2021,2,20,0,0,1,3,1,0,1
3934,CIV-PLS13 ,2021,2,13,0,1,1,5,0,1,1
3934,CIV-PLS13 ,2022,1,19,0,1,1,6,0,1,1
3937,CIV-PLS13 ,2022,2,9,0,0,1,6,0,2,1
3941,IND-PLS13 ,2022,1,2,1,1,1,7,0,1,0
3941,IND-PLS13 ,2022,2,9,0,1,1,5,0,2,0
3942,IND-PLS13 ,2021,2,10,0,1,1,7,0,2,0
3942,IND-PLS13 ,2022,1,12,1,1,1,7,0,1,0
3942,IND-PLS13 ,2022,2,9,0,1,1,4,0,2,1
3946,CIV-PLS13 ,2022,2,9,0,0,1,4,0,3,0
3948,CIV-PLS13 ,2021,2,0,0,1,1,6,0,2,0
3948,CIV-PLS13 ,2022,1,4,1,1,1,6,0,3,0
3948,CIV-PLS13 ,2022,2,9,0,1,1,7,0,3,1
3954,CIV-PLS13 ,2022,1,11,0,1,1,6,0,1,0
3954,CIV-PLS13 ,2022,2,12,0,1,1,4,1,0,0
3956,CIV-PLS13 ,2022,2,11,0,0,1,5,1,0,1
3958,CIV-PLS13 ,2021,2,7,0,1,2,4,0,1,0
3958,CIV-PLS13 ,2022,1,3,0,1,2,7,0,2,0
3958,CIV-PLS13 ,2022,2,9,0,1,2,6,0,2,1
3960,IND-PLS13 ,2018,1,15,0,0,1,5,1,0,1
3961,ELE-PLS13 ,2021,2,15,0,0,1,5,1,0,1
3963,IND-PLS13 ,2021,2,6,0,1,1,4,0,1,0
3963,IND-PLS13 ,2022,1,13,0,1,1,7,0,2,1
3963,IND-PLS13 ,2022,2,14,0,1,1,5,0,3,1
3964,CIV-PLS13 ,2022,1,15,0,1,1,6,0,1,1
3964,CIV-PLS13 ,2022,2,12,0,1,2,6,0,3,1
3969,ELE-PLS13 ,2022,1,7,1,1,1,6,0,1,0
3969,ELE-PLS13 ,2022,2,7,0,1,1,5,1,0,0
3972,CIV-PLS13 ,2021,2,4,0,1,1,5,0,1,1
3972,CIV-PLS13 ,2022,1,17,0,1,1,6,0,3,1
3972,CIV-PLS13 ,2022,2,15,0,1,1,4,0,3,1
3976,CIV-PLS13 ,2021,2,0,1,1,1,5,0,1,0
3976,CIV-PLS13 ,2022,1,6,1,1,1,4,0,1,0
3976,CIV-PLS13 ,2022,2,11,1,1,1,5,0,3,0
3977,CIV-PLS13 ,2022,2,11,0,0,1,4,1,0,0
3978,ELE-PLS09 ,2017,1,11,0,1,1,6,0,4,1
3978,ELE-PLS09 ,2018,1,10,0,1,4,8,0,6,1
3978,ELE-PLS09 ,2018,2,6,0,1,4,8,0,5,1
3978,ELE-PLS13 ,2019,1,0,1,1,1,3,0,4,1
3978,ELE-PLS13 ,2019,2,7,0,1,2,5,0,5,1
3978,MEC-PLS13 ,2021,1,7,0,1,2,5,0,6,1
3982,ELE-PLS13 ,2019,2,0,1,1,1,4,0,2,0
3982,IND-PLS13 ,2021,1,0,1,1,1,5,0,1,0
3982,IND-PLS13 ,2021,2,0,1,1,1,5,0,2,0
3982,IND-PLS13 ,2022,1,0,1,1,1,5,0,2,0
3982,IND-PLS13 ,2022,2,0,1,1,1,6,0,3,0
3984,ELE-PLS09 ,2016,1,18,0,1,1,8,0,4,1
3984,ELE-PLS09 ,2017,1,18,0,1,1,6,0,6,1
3984,ELE-PLS09 ,2018,1,10,0,1,1,4,0,2,0
3984,ELE-PLS09 ,2018,2,0,1,1,1,5,0,3,0
3984,ELE-PLS13 ,2019,1,0,1,1,1,5,0,4,0
3984,ELE-PLS13 ,2019,2,0,1,1,2,4,0,3,0
3988,ELE-PLS13 ,2019,1,16,0,1,1,4,0,1,1
3988,ELE-PLS13 ,2019,2,7,0,1,1,6,0,1,1
3995,ELE-PLS13 ,2022,1,0,1,0,1,5,1,0,0
3996,CIV-PLS13 ,2021,1,3,1,1,1,6,0,1,0
3996,CIV-PLS13 ,2021,2,9,0,1,1,4,0,1,0
3996,CIV-PLS13 ,2022,1,8,0,1,1,5,0,2,0
3996,CIV-PLS13 ,2022,2,12,0,1,1,7,0,3,1
3997,MEC-PLS13 ,2016,1,22,0,0,1,5,0,2,1
3999,CIV-PLS13 ,2021,1,10,0,1,2,5,0,3,1
3999,CIV-PLS13 ,2021,2,5,1,1,1,8,0,4,1
4000,ELE-PLS13 ,2022,2,5,1,0,1,5,1,0,0
4002,ELE-PLS13 ,2018,1,14,0,0,1,6,0,1,1
4005,CIV-PLS13 ,2021,2,7,0,0,1,3,1,0,1
4006,ELE-PLS13 ,2021,1,1,1,1,1,6,0,2,0
4006,ELE-PLS13 ,2021,2,3,1,1,1,5,0,1,0
4006,ELE-PLS13 ,2022,1,15,1,1,2,5,0,2,0
4006,ELE-PLS13 ,2022,2,12,1,1,1,4,0,3,0
4007,CIV-PLS13 ,2021,2,0,1,1,1,6,0,1,0
4007,CIV-PLS13 ,2022,2,3,1,1,1,5,1,0,0
4009,CIV-PLS13 ,2022,2,0,1,0,1,5,0,3,0
4010,IND-PLS13 ,2021,1,3,1,1,1,5,0,1,0
4010,IND-PLS13 ,2021,2,16,0,1,1,5,0,1,1
4013,CIV-PLS13 ,2021,1,5,1,1,1,5,1,0,0
4013,CIV-PLS13 ,2021,2,11,0,1,1,5,0,1,1
4013,CIV-PLS13 ,2022,1,16,0,1,1,5,0,1,1
4013,CIV-PLS13 ,2022,2,13,0,1,1,5,0,3,1
4014,ELE-PLS13 ,2021,1,8,0,0,1,5,0,3,1
4017,ELE-PLS13 ,2022,2,0,1,0,1,3,0,3,0
4018,CIV-PLS13 ,2022,2,8,0,0,1,6,0,2,1
4022,CIV-PLS13 ,2022,1,0,1,1,1,5,0,3,0
4022,CIV-PLS13 ,2022,2,0,1,1,1,5,0,3,0
4025,ELE-PLS13 ,2016,1,20,0,0,1,5,1,0,1
4028,MEC-PLS13 ,2021,1,4,1,1,1,6,0,4,0
4028,MEC-PLS13 ,2021,2,6,1,1,2,8,0,5,0
4028,MEC-PLS13 ,2022,2,0,1,1,3,8,0,6,0
4028,MEC-PLS13 ,2022,1,0,1,1,2,6,0,5,0
4035,ELE-PLS13 ,2017,1,12,0,0,1,5,0,2,1
4042,CIV-PLS13 ,2019,2,4,1,1,1,7,0,1,0
4042,CIV-PLS13 ,2021,1,4,0,1,1,3,1,0,0
4042,CIV-PLS13 ,2021,2,17,0,1,1,4,0,2,1
4044,CIV-PLS13 ,2019,2,10,0,1,1,6,0,1,0
4044,CIV-PLS13 ,2019,1,10,0,1,1,3,0,1,0
4046,ELE-PLS13 ,2022,2,17,0,0,1,5,1,0,1
4047,CIV-PLS13 ,2016,1,20,0,0,1,5,1,0,1
4051,CIV-PLS13 ,2019,1,15,0,1,1,6,0,2,1
4051,CIV-PLS13 ,2019,2,12,0,1,1,7,0,2,1
4052,CIV-PLS13 ,2022,2,7,0,0,1,5,0,1,0
4057,ELE-PLS13 ,2022,2,0,1,0,2,6,0,1,0
4061,CIV-PLS13 ,2021,2,6,1,1,1,6,0,3,0
4061,CIV-PLS13 ,2022,2,6,1,1,2,7,0,3,0
4061,CIV-PLS13 ,2022,1,5,1,1,2,5,1,0,0
4062,ELE-PLS13 ,2022,2,6,1,0,1,4,0,1,0
4069,IND-PLS13 ,2016,1,19,0,0,1,5,1,0,1
4070,ELE-PLS13 ,2016,1,4,0,0,1,5,1,0,1
4071,IND-PLS13 ,2016,1,6,0,0,1,5,1,0,1
4072,CIV-PLS13 ,2019,1,3,1,0,1,5,0,3,0
4073,CIV-PLS13 ,2022,2,7,0,0,1,8,0,3,0
4076,CIV-PLS13 ,2021,2,13,1,1,2,7,0,1,0
4076,CIV-PLS13 ,2022,1,0,1,1,2,6,0,1,0
4076,CIV-PLS13 ,2022,2,10,0,1,2,7,0,4,1
4082,CIV-PLS13 ,2022,2,0,1,0,3,7,0,4,0
4084,CIV-PLS13 ,2022,2,10,0,1,1,6,0,3,0
4084,CIV-PLS13 ,2022,1,3,1,1,1,7,0,1,0
4085,CIV-PLS13 ,2022,2,8,1,0,1,7,0,4,0
4086,CIV-PLS13 ,2021,2,8,0,1,1,5,1,0,0
4086,CIV-PLS13 ,2022,1,19,0,1,1,4,1,0,1
4088,CIV-PLS13 ,2017,1,14,0,0,1,5,0,2,1
4089,ELE-PLS13 ,2019,1,13,0,1,2,6,0,1,0
4089,ELE-PLS13 ,2019,2,0,1,1,2,7,0,1,0
4089,ELE-PLS13 ,2021,1,7,1,1,2,7,0,3,1
4089,MEC-PLS13 ,2021,1,7,1,1,2,7,0,3,0
4089,MEC-PLS13 ,2021,2,12,0,1,1,8,0,4,1
4092,CIV-PLS13 ,2022,2,0,1,0,2,4,0,2,0
4095,CIV-PLS13 ,2021,1,8,0,1,1,7,0,1,1
4095,CIV-PLS13 ,2021,2,19,0,1,1,8,0,1,1
4098,ELE-PLS13 ,2019,1,0,1,1,1,4,0,1,0
4098,ELE-PLS13 ,2021,2,0,0,1,1,3,1,0,0
4098,ELE-PLS13 ,2022,1,11,0,1,1,4,0,1,0
4098,ELE-PLS13 ,2022,2,12,0,1,1,5,0,1,1
4101,ELE-PLS13 ,2021,2,10,0,1,1,8,0,3,0
4101,ELE-PLS13 ,2022,1,4,0,1,1,8,0,2,0
4101,ELE-PLS13 ,2022,2,9,0,1,1,8,0,3,1
4102,ELE-PLS13 ,2018,1,14,0,1,1,6,0,1,1
4102,ELE-PLS13 ,2018,2,12,0,1,1,6,0,1,1
4106,CIV-PLS13 ,2016,1,23,0,0,1,4,0,2,1
4109,CIV-PLS13 ,2022,2,6,1,0,1,9,0,4,0
4110,ELE-PLS13 ,2021,1,10,0,0,1,6,0,2,1
4115,ELE-PLS13 ,2021,1,0,1,1,1,6,0,2,0
4115,ELE-PLS13 ,2021,2,14,0,1,1,5,0,2,0
4115,ELE-PLS13 ,2022,1,16,0,1,1,6,0,3,1
4115,ELE-PLS13 ,2022,2,14,0,1,1,6,0,2,1
4116,ELE-PLS13 ,2021,1,4,0,1,1,7,0,1,0
4116,ELE-PLS13 ,2021,2,14,0,1,2,6,0,2,1
4118,CIV-PLS13 ,2019,2,0,1,1,1,5,1,0,0
4118,CIV-PLS13 ,2021,1,8,1,1,1,5,0,1,0
4118,CIV-PLS13 ,2021,2,11,0,1,1,5,0,2,1
4122,CIV-PLS13 ,2019,1,11,0,1,2,5,0,2,0
4122,CIV-PLS13 ,2019,2,5,0,1,1,4,0,1,0
4124,ELE-PLS13 ,2018,1,14,0,0,1,5,1,0,1
4125,IND-PLS13 ,2021,2,6,1,1,1,6,0,3,0
4125,IND-PLS13 ,2022,1,5,1,1,1,5,0,2,0
4125,IND-PLS13 ,2022,2,7,0,1,1,5,0,1,0
4127,ELE-PLS13 ,2021,2,14,0,1,1,5,1,0,1
4127,ELE-PLS13 ,2022,1,17,0,1,1,7,0,1,1
4127,ELE-PLS13 ,2022,2,21,0,1,1,6,0,3,1
4128,IND-PLS13 ,2021,2,1,1,1,2,7,0,3,0
4128,IND-PLS13 ,2022,2,0,1,1,1,5,0,3,0
4134,ELE-PLS13 ,2019,1,8,1,1,1,8,0,4,0
4134,ELE-PLS13 ,2021,1,0,1,1,1,5,0,1,0
4134,ELE-PLS13 ,2021,2,0,1,1,1,6,0,2,0
4134,ELE-PLS13 ,2022,1,0,1,1,1,7,0,2,0
4134,ELE-PLS13 ,2022,2,8,1,1,1,5,0,1,0
4135,CIV-PLS13 ,2022,1,0,1,1,1,5,0,2,0
4135,CIV-PLS13 ,2022,2,14,0,1,1,4,0,1,0
4137,ELE-PLS13 ,2021,2,6,1,1,1,6,0,3,0
4137,ELE-PLS13 ,2022,1,8,1,1,1,8,0,3,0
4137,ELE-PLS13 ,2022,2,9,0,1,1,4,0,2,0
4138,CIV-PLS13 ,2022,1,5,0,1,1,5,0,1,0
4138,CIV-PLS13 ,2022,2,10,0,1,1,5,0,3,1
4141,ELE-PLS13 ,2018,2,9,1,1,1,5,0,1,1
4141,ELE-PLS13 ,2018,1,5,0,1,1,4,1,0,1
4141,ELE-PLS13 ,2019,1,12,0,1,1,3,0,2,1
4141,ELE-PLS13 ,2019,2,10,0,1,1,5,0,1,1
4142,CIV-PLS13 ,2022,2,0,1,0,1,5,0,1,0
4144,CIV-PLS13 ,2021,1,4,0,1,1,7,0,2,1
4144,CIV-PLS13 ,2021,2,16,0,1,1,5,0,1,1
4150,CIV-PLS13 ,2019,2,0,1,1,1,5,0,1,0
4150,IND-PLS13 ,2021,2,16,0,1,1,5,0,2,1
4150,IND-PLS13 ,2022,1,16,0,1,1,6,0,3,1
4150,IND-PLS13 ,2022,2,16,0,1,2,5,0,4,1
4151,CIV-PLS13 ,2021,1,5,1,1,1,7,0,1,0
4151,CIV-PLS13 ,2021,2,16,0,1,1,3,0,1,1
4160,ELE-PLS13 ,2022,1,6,1,1,1,7,0,2,0
4160,ELE-PLS13 ,2022,2,6,0,1,1,4,0,1,0
4164,CIV-PLS13 ,2016,1,21,0,0,1,5,1,0,1
4165,CIV-PLS13 ,2022,2,9,0,0,1,5,0,1,0
4173,CIV-PLS13 ,2019,1,7,1,1,1,7,0,1,0
4173,CIV-PLS13 ,2021,1,11,0,1,1,8,0,3,1
4178,ELE-PLS13 ,2019,1,16,0,0,1,5,1,0,1
4179,CIV-PLS13 ,2016,1,20,0,0,1,5,1,0,1
4182,ELE-PLS13 ,2022,1,2,1,1,1,5,0,1,0
4182,ELE-PLS13 ,2022,2,10,0,1,1,5,0,1,0
4185,CIV-PLS13 ,2019,1,17,0,0,1,5,1,0,1
4187,CIV-PLS13 ,2016,1,19,0,0,1,5,1,0,1
4188,CIV-PLS13 ,2022,2,12,0,0,1,6,0,1,1
4190,ELE-PLS13 ,2021,2,0,1,1,1,5,0,2,0
4190,ELE-PLS13 ,2022,1,0,1,1,2,6,0,3,0
4190,ELE-PLS13 ,2022,2,14,0,1,2,4,0,3,1
4193,CIV-PLS13 ,2022,2,4,1,0,1,5,0,5,0
4200,ELE-PLS13 ,2018,1,11,1,1,1,5,0,1,0
4200,ELE-PLS13 ,2018,2,0,1,1,1,5,0,1,0
4200,ELE-PLS13 ,2019,1,12,0,1,1,5,0,1,1
4200,ELE-PLS13 ,2019,2,16,0,1,1,6,0,1,1
4204,CIV-PLS13 ,2017,1,18,0,0,1,5,1,0,1
4205,CIV-PLS13 ,2018,1,15,0,0,1,5,1,0,1
4209,CIV-PLS13 ,2022,2,1,1,0,1,4,0,3,0
4210,CIV-PLS13 ,2017,1,11,0,0,1,6,0,4,1
4211,CIV-PLS13 ,2021,2,10,0,1,1,3,1,0,0
4211,CIV-PLS13 ,2022,1,14,0,1,1,3,0,2,1
4215,CIV-PLS13 ,2021,1,0,0,0,1,5,0,1,1
4218,MEC-PLS13 ,2017,1,16,0,0,1,6,0,2,1
4220,ELE-PLS13 ,2022,1,7,0,1,2,6,0,2,0
4220,ELE-PLS13 ,2022,2,10,0,1,1,5,0,1,0
4220,ELE-PLS13 ,2021,2,5,1,1,1,3,1,0,0
4221,CIV-PLS13 ,2022,2,10,0,0,1,6,0,1,0
4222,CIV-PLS13 ,2018,2,8,0,1,1,4,0,1,0
4222,CIV-PLS13 ,2019,2,9,0,1,1,4,0,1,1
4222,CIV-PLS13 ,2019,1,9,0,1,1,2,0,2,0
4225,IND-PLS13 ,2022,2,0,1,0,1,6,0,3,0
4226,CIV-PLS13 ,2019,1,13,0,1,1,7,0,2,1
4226,CIV-PLS13 ,2019,2,9,0,1,1,7,0,3,1
